LSPC_LU_DESC,LSPC_LU_CODE,RC_Group,EMC_Group,RC,FACILITYID,Shape_Area,AREA,PERCENTAGE,...1,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,TN - mg/L,Field Dissolved Oxygen,Field pH,Field Specific Conductivity,Field Temperature,Field Turbidity - NTU,...117,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Event,RC_M,RC_CF,na.rm,RCandCF,RC_Mcf,RC_WMAcf,RC_WMAcf_M,Stormwater Volume (acre-ft)_RC,Stormwater Volume (acre-ft)_RC_M,Stormwater Volume (acre-ft)_RC_Event,Stormwater Volume (acre-ft)_RC_WMAcf,Stormwater Volume (acre-ft)_RC_WMAcf_M
COMM,10,Commercial,business,0.486,L01-724-4 (L01P03),428563.1752,9.838496086,2.8132316,37,2024-02-21T09:00:00Z,3298004,Dissolved,Composite,2024-02-20T10:22:00Z,2024-02-21T00:22:00Z,83750.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,0.23,NA,1.3,7.3,NA,NA,37,<0.2,NA,16,NA,<0.05,3.3,1.8,<0.2,<0.2,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,322,{4397F881-B343-464B-9EAA-09390E6E5C26},349.72191376,238,238,24,10843.46497,238,{1A565B60-44E0-4E2C-84FE-2362549F11C4},L01P03,24,PALISADES,19.47,2024-02-20,2024-02-21,2.6,0.025373715767409682,0.3532904558522492,0.07182111870585406,TRUE,0.03490506369104507,NA,0.12161927879041888,0.08232146070875104,7.757998511174009,200.4654147565765,14.39765034965035,1.9414036703418236,46.71115647474102
COMM,10,Commercial,business,0.486,L01-724-4 (L01P03),428563.1752,9.838496086,2.8132316,39,2024-02-20T10:32:00Z,3299002,Total,Grab,NA,NA,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=16000,6900,5100,>=61000,NA,NA,NA,NA,NA,NA,322,{4397F881-B343-464B-9EAA-09390E6E5C26},349.72191376,238,238,24,10843.46497,238,{1A565B60-44E0-4E2C-84FE-2362549F11C4},L01P03,24,PALISADES,19.47,NA,NA,NA,NA,0.3532904558522492,NA,TRUE,NA,NA,0.12161927879041888,0.08232146070875104,7.757998511174009,200.4654147565765,NA,1.9414036703418236,46.71115647474102
COMM,10,Commercial,business,0.486,L01-728-5 (L01-DP),503628.8412,11.56177355,46.76384053,3,2023-12-21T09:00:00Z,3210001,Total,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,12120.3,<2,<2,<2,<2,<2,<2,<5,J3.6,<5,<5,<10,<5,<5,8.16,17.399999999999999,<5,<5,<5,<5,<5,6.64,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,14.6,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,8.9700000000000006,11.6,<10,21.4,<4,<6,<25,<2,<2,1.6,<0.2,NA,3.6,19,14,133,810,1.4,NA,30,0.21,<0.05,3.7,0.47,<0.2,<0.2,15,64,0.14000000000000001,54,1.8,1.4,0.28,H7.26,0.94,550,81,H17.2,440,10,26,17,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,2023-12-20,2023-12-21,1.74,0.07761463010918035,0.41746529027499485,0.18591876239112873,TRUE,0.09035651852208856,NA,0.12161927879041888,0.09731919644448553,8.29273988760525,15.23251419956153,2.832010188087774,2.075220255817057,3.5509923250242887
COMM,10,Commercial,business,0.486,L01-728-5 (L01-DP),503628.8412,11.56177355,46.76384053,5,2023-12-21T09:00:00Z,3210004,Dissolved,Composite,2023-12-20T04:24:00Z,2023-12-21T03:24:00Z,12120.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,<0.2,NA,2.4,13,NA,NA,49,0.31,NA,4.9000000000000004,NA,<0.05,2.8,0.44,<0.2,<0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,2023-12-20,2023-12-21,1.74,0.07761463010918035,0.41746529027499485,0.18591876239112873,TRUE,0.09035651852208856,NA,0.12161927879041888,0.09731919644448553,8.29273988760525,15.23251419956153,2.832010188087774,2.075220255817057,3.5509923250242887
COMM,10,Commercial,business,0.486,L01-728-5 (L01-DP),503628.8412,11.56177355,46.76384053,7,2023-12-20T11:19:00Z,3211001,Total,Grab,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,6700,8600,>=36000,NA,NA,NA,NA,NA,NA,373,{D0DA33BE-2494-4995-85E6-4F0B73E68804},24.72372499,18,18,63,4934.294031,18,{239C7351-6675-4B26-B959-1D8B4D6371A5},L01-DP,63,DANAPOINT,17.71,NA,NA,NA,NA,0.41746529027499485,NA,TRUE,NA,NA,0.12161927879041888,0.09731919644448553,8.29273988760525,15.23251419956153,NA,2.075220255817057,3.5509923250242887
COMM,10,Commercial,business,0.486,L03-708-11 (L03P05),1759.901985,0.040401952,0.023529461,28,2024-02-01T09:03:00Z,3281001,Total,Grab,NA,NA,4050.52218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=16000,6600,<10000,>=31000,NA,NA,NA,NA,NA,NA,228,{63418C1C-734F-4A14-A489-860395E5E09F},171.70778799,408,408,29,10378.11366,408,{D0B00686-BBBD-4543-B725-46856EE3A1A0},L03P05,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3596912701174963,NA,TRUE,NA,NA,0.12161927879041888,0.07020903084910514,0.03364189739136,105.81853756170361,NA,0.008418731065593573,20.654982717956862
COMM,10,Commercial,business,0.486,L03-708-11 (L03P05),1759.901985,0.040401952,0.023529461,31,2024-02-06T09:00:00Z,3282002,Total,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,593402.836176,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,J2.18,J2.86,<5,<5,<5,<5,<5,<5,<4,<2,<2,<1,J2.29,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,J3.7,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,J3.83,J2.49,<10,6.01,<4,<6,<25,<2,<2,1.8,1.1000000000000001,42,4.6,12,8.7,156,2700,1.2,12.5,74,<0.05,<0.05,6.5,0.68,<0.2,<0.2,8.1,47,0.27,51,1.2,2,0.34,H7.47,1.6,710,110,H17.4,390,23,110,40,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,228,{63418C1C-734F-4A14-A489-860395E5E09F},171.70778799,408,408,29,10378.11366,408,{D0B00686-BBBD-4543-B725-46856EE3A1A0},L03P05,29,SULPHURCREEK,20.56,2024-02-04,2024-02-05,9.04,0.10531362665340849,0.3596912701174963,0.2927889426368532,TRUE,0.14229542612151064,NA,0.12161927879041888,0.07020903084910514,0.03364189739136,105.81853756170361,30.982497724069333,0.008418731065593573,20.654982717956862
COMM,10,Commercial,business,0.486,L03-708-11 (L03P05),1759.901985,0.040401952,0.023529461,33,2024-02-06T09:00:00Z,3282004,Dissolved,Composite,2024-02-04T19:30:00Z,2024-02-05T18:30:00Z,593402.836176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.51,NA,0.63,6.5,NA,NA,70,<0.2,NA,21,NA,<0.05,4.0999999999999996,0.65,<0.2,<0.2,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,{63418C1C-734F-4A14-A489-860395E5E09F},171.70778799,408,408,29,10378.11366,408,{D0B00686-BBBD-4543-B725-46856EE3A1A0},L03P05,29,SULPHURCREEK,20.56,2024-02-04,2024-02-05,9.04,0.10531362665340849,0.3596912701174963,0.2927889426368532,TRUE,0.14229542612151064,NA,0.12161927879041888,0.07020903084910514,0.03364189739136,105.81853756170361,30.982497724069333,0.008418731065593573,20.654982717956862
EDU,20,Education,business,0.422,J01-9046-2,12354.89538,0.283630505,0.611749647,1,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,162.9,<2,2.54,<2,<2,<2,<2,12.4,7.82,<5,7.26,<10,18.2,30.2,<5,67.099999999999994,<5,<5,<5,<5,<5,19.2,<4,5.19,4,<1,64.5,<2,<1,<5,32.700000000000003,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,70.099999999999994,J3.93,<5,<5,6.86,<5,<2,<5,<2,<10,<5,30.7,34.700000000000003,<10,138,<4,<6,<25,4.99,<2,7,1.5,62.3,22,99,56,230,13000,18,18.1,350,1.1000000000000001,8.1000000000000003E-2,25,1.1,0.24,0.23,72,600,1.7,52,2.4,9.8,0.62,H7.64,6.9,640,82,H19.4,420,99,390,82,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,2023-12-18,2023-12-19,0.14,0.006913653288100025,0.3595627385979095,0.01922794701992578,TRUE,0.008114193642408679,NA,0.14449337642180793,0.069950128840483,0.19420038862097497,27.04819023540124,0.5200811688311688,0.06649447832765858,5.262014632678658
EDU,20,Education,business,0.422,J01-9046-2,12354.89538,0.283630505,0.611749647,2,2023-12-19T09:45:00Z,3209006,Dissolved,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,162.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,<0.2,NA,1.2,19,NA,NA,240,0.67,NA,97,NA,<0.05,8.4,0.71,<0.2,<0.2,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67,7.8,367,17,7.94,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,2023-12-18,2023-12-19,0.14,0.006913653288100025,0.3595627385979095,0.01922794701992578,TRUE,0.008114193642408679,NA,0.14449337642180793,0.069950128840483,0.19420038862097497,27.04819023540124,0.5200811688311688,0.06649447832765858,5.262014632678658
EDU,20,Education,business,0.422,J01-9046-2,12354.89538,0.283630505,0.611749647,9,2023-12-20T09:17:00Z,3211003,Total,Grab,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43000,20000,31000,>=81000,NA,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,NA,NA,NA,NA,0.3595627385979095,NA,TRUE,NA,NA,0.14449337642180793,0.069950128840483,0.19420038862097497,27.04819023540124,NA,0.06649447832765858,5.262014632678658
EDU,20,Education,business,0.422,J01-9992-1 (J01P27),1418736.83,32.5698463,5.880715414,29,2024-02-01T09:28:00Z,3281002,Total,Grab,NA,NA,9450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,>=14000,4400,4600,>=43000,NA,NA,NA,NA,NA,NA,365,{62405ECA-C5C8-487E-B695-4FCC395FFA58},553.84107572999994,11,11,29,9036.131335,11,{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01P27; Woodfield Park,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.4309018585120463,NA,TRUE,NA,NA,0.14449337642180793,0.10475399667667125,23.548867404134665,408.88896836705703,NA,8.063164365243775,99.40257343367388
EDU,20,Education,business,0.422,J01-9992-1 (J01P27),1418736.83,32.5698463,5.880715414,30,2024-02-02T12:00:00Z,3282001,Total,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,698055.3,<2,<2,<2,<2,<2,<2,J1.39,<5,<5,J1.02,<10,<5,<5,J4.47,8.75,J3.6,<5,<5,<5,<5,J3.26,<4,<2,<2,<1,7.31,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,6.62,J1.46,<5,<5,<5,<5,<2,<5,<2,<10,<5,13.1,J4.9,<10,13.1,<4,<6,<25,<2,<2,4.9,0.74,73.1,2.1,9.6,6.7,265,470,0.51,20.1,13,0.14000000000000001,<0.05,5.8,8.6,<0.2,<0.2,8.4,48,0.31,100,3.4,1.5,0.22,H7.38,0.91,1060,160,H16.8,H580,6.5,17,11,NA,NA,NA,NA,4.9,NA,NA,NA,NA,NA,365,{62405ECA-C5C8-487E-B695-4FCC395FFA58},553.84107572999994,11,11,29,9036.131335,11,{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01P27; Woodfield Park,29,SULPHURCREEK,20.56,2024-02-01,2024-02-02,3.48,0.09977432485375572,0.4309018585120463,0.23154767816107347,TRUE,0.097713120183973,NA,0.14449337642180793,0.10475399667667125,23.548867404134665,408.88896836705703,94.67729125106868,8.063164365243775,99.40257343367388
EDU,20,Education,business,0.422,J01-9992-1 (J01P27),1418736.83,32.5698463,5.880715414,32,2024-02-02T12:00:00Z,3282003,Dissolved,Composite,2024-02-01T04:56:00Z,2024-02-02T03:56:00Z,698055.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,0.61,NA,0.91,6.8,NA,NA,22,<0.2,NA,3.9,NA,<0.05,4.7,8.6,<0.2,<0.2,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365,{62405ECA-C5C8-487E-B695-4FCC395FFA58},553.84107572999994,11,11,29,9036.131335,11,{DE6D1FF7-E755-41CE-9C57-7D26DD867CD5},J01P27; Woodfield Park,29,SULPHURCREEK,20.56,2024-02-01,2024-02-02,3.48,0.09977432485375572,0.4309018585120463,0.23154767816107347,TRUE,0.097713120183973,NA,0.14449337642180793,0.10475399667667125,23.548867404134665,408.88896836705703,94.67729125106868,8.063164365243775,99.40257343367388
EDU,20,Education,business,0.422,L05-049-1,47815.13285,1.0976888,0.229510456,34,2024-02-21T10:00:00Z,3298001,Total,Composite,NA,NA,235.2,<2,<2,<2,<2,<2,<2,<5,<5,<5,<5,<10,<5,<5,<5,<5,<5,<5,<5,<5,<5,<5,<4,<2,<2,<1,<5,<2,<1,<5,<5,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,<5,<5,<5,<5,<5,<5,<2,<5,<2,<10,<5,J2.02,<5,<10,<5,<4,<6,<25,<2,<2,3.4,12,217,8.6,16,17,1080,3600,0.74,131,560,<0.05,<0.05,110,11,<0.2,<0.2,13,91,0.18,220,3.2,2.8,0.29,H7.79,1.7,3350,1100,H18.5,2300,18,86,51,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.14449337642180793,0.06963169199951165,0.7936582741013333,267.29115106165233,NA,0.2717496771327165,57.05913535987863
EDU,20,Education,business,0.422,L05-049-1,47815.13285,1.0976888,0.229510456,36,2024-02-20T09:44:00Z,3298003,Dissolved,Composite,NA,NA,235.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,9.8000000000000007,NA,1.2,12,NA,NA,42,<0.2,NA,550,NA,<0.05,98,11,<0.2,<0.2,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.14449337642180793,0.06963169199951165,0.7936582741013333,267.29115106165233,NA,0.2717496771327165,57.05913535987863
EDU,20,Education,business,0.422,L05-049-1,47815.13285,1.0976888,0.229510456,38,2024-02-21T10:00:00Z,3299001,Total,Grab,NA,NA,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21000,7500,>=9000,>=75000,NA,NA,NA,NA,NA,NA,355,{9F6ECA1D-6E3A-42B9-BCC9-0EF83F99334C},478.27356101,324,324,29,19141.5066,324,{B2A1E667-9853-4699-9E7C-64A87D6A78B6},Horno/u,29,SULPHURCREEK,20.56,NA,NA,NA,NA,0.3261867707516468,NA,TRUE,NA,NA,0.14449337642180793,0.06963169199951165,0.7936582741013333,267.29115106165233,NA,0.2717496771327165,57.05913535987863
UTIL,40,Commercial,business,0.486,J01-9046-2,1538.68547,0.035323499,0.076187638,1,2023-12-19T09:45:00Z,3209003,Total,Composite,2023-12-18T22:17:00Z,2023-12-19T07:17:00Z,162.9,<2,2.54,<2,<2,<2,<2,12.4,7.82,<5,7.26,<10,18.2,30.2,<5,67.099999999999994,<5,<5,<5,<5,<5,19.2,<4,5.19,4,<1,64.5,<2,<1,<5,32.700000000000003,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,70.099999999999994,J3.93,<5,<5,6.86,<5,<2,<5,<2,<10,<5,30.7,34.700000000000003,<10,138,<4,<6,<25,4.99,<2,7,1.5,62.3,22,99,56,230,13000,18,18.1,350,1.1000000000000001,8.1000000000000003E-2,25,1.1,0.24,0.23,72,600,1.7,52,2.4,9.8,0.62,H7.64,6.9,640,82,H19.4,420,99,390,82,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA,48,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,19.47,2023-12-18,2023-12-19,0.14,0.006913653288100025,0.3595627385979095,0.01922794701992578,TRUE,0.009344782251683928,NA,0.12161927879041888,0.069950128840483,0.027853815283964998,27.04819023540124,0.5200811688311688,0.006970289972011048,5.262014632678658
